MSMEG_2659;Rv2780;;;MSMEG_2659;1;Rv2780;1.000
MSMEG_2656;Rv2783c;MSMEG_2656;1;;;Rv2783c;1.000
MSMEG_2654;Rv2785c;MSMEG_2654;-1;MSMEG_2654;1;Rv2785c;1.000
MSMEG_2653;Rv2786c;;;;;Rv2786c;1.000
MSMEG_2621;Rv2845c;MSMEG_2621;2;;;Rv2845c;2.000
MSMEG_2617;Rv2848c;;;;;Rv2848c;1.000
MSMEG_2611;Rv2855;;;MSMEG_2611;1;Rv2855;1.000
MSMEG_2596;Rv2859c;;;;;Rv2859c;2.000
MSMEG_2587;Rv2861c;;;;;Rv2861c;1.000
MSMEG_2580;Rv2868c;;;;;Rv2868c;1.000
MSMEG_2541;Rv2882c;;;MSMEG_2541;1;Rv2882c;1.000
MSMEG_2521;Rv2888c;;;;;Rv2888c;1.000
MSMEG_2520;Rv2889c;MSMEG_2520;2;MSMEG_2520;2;Rv2889c;1.000
MSMEG_2515;Rv2894c;;;;;Rv2894c;1.000
MSMEG_2435;Rv2909c;;;MSMEG_2435;1;Rv2909c;1.000
MSMEG_2426;Rv2919c;;;;;Rv2919c;1.000
;Rv2928;;;;;Rv2928;1.000
;Rv2931;;;;;Rv2931;1.000
;Rv2933;;;;;Rv2933;1.000
;Rv2936;;;;;Rv2936;1.000
;Rv2941;;;;;Rv2941;1.000
MSMEG_0393;Rv2952;;;;;Rv2952;1.000
;Rv2953;;;;;Rv2953;1.000
;Rv2954c;;;;;Rv2954c;1.000
MSMEG_2200;Rv2964;;;;;Rv2964;1.000
MSMEG_2412;Rv2967c;MSMEG_2412;0;;;Rv2967c;1.000
MSMEG_2410;Rv2969c;;;;;Rv2969c;1.000
MSMEG_2407;Rv2971;;;MSMEG_2407;1;Rv2971;1.000
MSMEG_2391;Rv2984;;;;;Rv2984;1.000
MSMEG_2388;Rv2987c;MSMEG_2388;1;MSMEG_2388;2;Rv2987c;2.000
MSMEG_2387;Rv2988c;;;MSMEG_2387;2;Rv2988c;1.000
MSMEG_2383;Rv2992c;;;;;Rv2992c;1.000
MSMEG_2378;Rv2996c;;;MSMEG_2378;1;Rv2996c;1.000
MSMEG_2374;Rv3001c;MSMEG_2374;1;MSMEG_2374;1;Rv3001c;1.000
MSMEG_2373;Rv3002c;MSMEG_2373;2;MSMEG_2373;1;Rv3002c;2.000
MSMEG_2372;Rv3003c;MSMEG_2372;0;;;Rv3003c;1.000
;Rv3010c;;;;;Rv3010c;1.000
MSMEG_2359;Rv3015c;;;;;Rv3015c;1.000
MSMEG_2352;Rv3028c;MSMEG_2352;1;MSMEG_2352;2;Rv3028c;1.000
MSMEG_2351;Rv3029c;MSMEG_2351;1;MSMEG_2351;1;Rv3029c;1.000
MSMEG_2349;Rv3031;;;;;Rv3031;1.000
;Rv3032;;;;;Rv3032;1.000
MSMEG_2321;Rv3042c;;;;;Rv3042c;1.000
MSMEG_2317;Rv3045;MSMEG_2317;2;;;Rv3045;2.000
MSMEG_2299;Rv3051c;MSMEG_2299;2;;;Rv3051c;1.000
;Rv3071;;;;;Rv3071;1.000
MSMEG_2667;Rv3075c;;;;;Rv3075c;1.000
;Rv3084;;;;;Rv3084;1.000
MSMEG_3388;Rv3086;;;;;Rv3086;1.000
;Rv3088;;;;;Rv3088;1.000
;Rv3089;;;;;Rv3089;1.000
MSMEG_0198;Rv3094c;;;;;Rv3094c;1.000
;Rv3099c;;;;;Rv3099c;1.000
MSMEG_2089;Rv3102c;MSMEG_2089;-1;;;Rv3102c;1.000
MSMEG_2086;Rv3105c;;;MSMEG_2086;1;Rv3105c;1.000
;Rv3107c;;;;;Rv3107c;1.000
;Rv3119;;;;;Rv3119;1.000
;Rv3127;;;;;Rv3127;1.000
;Rv3130c;;;;;Rv3130c;1.000
MSMEG_5246;Rv3131;MSMEG_5246;1;MSMEG_5246;1;Rv3131;1.000
MSMEG_5241;Rv3132c;;;;;Rv3132c;1.000
MSMEG_5245;Rv3134c;;;MSMEG_5245;1;Rv3134c;1.000
MSMEG_2081;Rv3139;;;;;Rv3139;1.000
MSMEG_2033;Rv3141;;;;;Rv3141;1.000
MSMEG_2061;Rv3147;;;;;Rv3147;1.000
MSMEG_2059;Rv3149;;;;;Rv3149;2.000
MSMEG_2058;Rv3150;;;;;Rv3150;1.000
;Rv3164c;;;;;Rv3164c;1.000
;Rv3169;;;;;Rv3169;1.000
MSMEG_1940;Rv3203;;;;;Rv3203;1.000
MSMEG_1938;Rv3205c;;;;;Rv3205c;1.000
MSMEG_1935;Rv3208;;;;;Rv3208;1.000
;Rv3214;;;;;Rv3214;1.000
MSMEG_1920;Rv3218;;;;;Rv3218;1.000
MSMEG_1894;Rv3224;;;;;Rv3224;1.000
MSMEG_1885;Rv3230c;;;;;Rv3230c;1.000
MSMEG_1874;Rv3246c;MSMEG_1874;1;;;Rv3246c;2.000
MSMEG_1295;Rv3248c;;;;;Rv3248c;2.000
;Rv3264c;;;;;Rv3264c;1.000
MSMEG_1826;Rv3265c;;;;;Rv3265c;1.000
;Rv3269;;;;;Rv3269;1.000
MSMEG_6058;Rv3270;;;;;Rv3270;1.000
;Rv3272;;;;;Rv3272;1.000
MSMEG_1821;Rv3274c;;;;;Rv3274c;1.000
MSMEG_1819;Rv3276c;;;;;Rv3276c;1.000
MSMEG_1813;Rv3280;MSMEG_1813;1;;;Rv3280;1.000
MSMEG_1809;Rv3283;;;MSMEG_1809;1;Rv3283;1.000
MSMEG_1807;Rv3285;MSMEG_1807;-1;MSMEG_1807;1;Rv3285;1.000
;Rv3295;;;;;Rv3295;1.000
;Rv3299c;;;;;Rv3299c;1.000
MSMEG_1703;Rv3305c;;;;;Rv3305c;1.000
MSMEG_1676;Rv3313c;;;;;Rv3313c;1.000
MSMEG_1670;Rv3318;MSMEG_1670;1;MSMEG_1670;1;Rv3318;1.000
;Rv3377c;;;;;Rv3377c;1.000
MSMEG_1610;Rv3396c;;;;;Rv3396c;1.000
MSMEG_1608;Rv3401;;;;;Rv3401;1.000
;Rv3404c;;;;;Rv3404c;1.000
MSMEG_1602;Rv3411c;;;;;Rv3411c;1.000
MSMEG_1583;Rv3417c;MSMEG_1583;1;MSMEG_1583;1;Rv3417c;1.000
MSMEG_1582;Rv3418c;MSMEG_1582;1;;;Rv3418c;2.000
MSMEG_1568;Rv3436c;;;;;Rv3436c;1.000
MSMEG_1559;Rv3441c;;;;;Rv3441c;1.000
MSMEG_1556;Rv3443c;MSMEG_1556;-1;;;Rv3443c;1.000
MSMEG_1524;Rv3457c;MSMEG_1524;-1;MSMEG_1524;1;Rv3457c;1.000
MSMEG_1512;Rv3464;;;;;Rv3464;1.000
;Rv3480c;;;;;Rv3480c;1.000
MSMEG_5903;Rv3502c;;;;;Rv3502c;1.000
MSMEG_4348;Rv3509c;;;;;Rv3509c;1.000
MSMEG_5919;Rv3519;;;;;Rv3519;1.000
MSMEG_5920;Rv3520c;;;;;Rv3520c;1.000
;Rv3528c;;;;;Rv3528c;1.000
MSMEG_5937;Rv3534c;MSMEG_5937;1;;;Rv3534c;1.000
MSMEG_5995;Rv3545c;;;;;Rv3545c;1.000
MSMEG_5998;Rv3547;;;;;Rv3547;1.000
MSMEG_6036;Rv3568c;;;;;Rv3568c;1.000
MSMEG_6038;Rv3570c;;;;;Rv3570c;1.000
MSMEG_6071;Rv3577;;;;;Rv3577;1.000
MSMEG_6074;Rv3580c;;;;;Rv3580c;1.000
MSMEG_6077;Rv3583c;;;;;Rv3583c;1.000
MSMEG_6082;Rv3588c;MSMEG_6082;2;MSMEG_6082;1;Rv3588c;1.000
MSMEG_6097;Rv3602c;;;;;Rv3602c;1.000
MSMEG_6110;Rv3624c;;;;;Rv3624c;1.000
;Rv3633;;;;;Rv3633;1.000
MSMEG_6142;Rv3634c;MSMEG_6142;1;MSMEG_6142;1;Rv3634c;1.000
MSMEG_6184;Rv3670;;;;;Rv3670;1.000
MSMEG_6189;Rv3676;;;MSMEG_6189;1;Rv3676;1.000
MSMEG_6193;Rv3679;;;;;Rv3679;1.000
MSMEG_6202;Rv3683;;;;;Rv3683;1.000
MSMEG_6203;Rv3684;;;;;Rv3684;1.000
MSMEG_6219;Rv3692;;;;;Rv3692;1.000
MSMEG_6759;Rv3696c;MSMEG_6759;1;MSMEG_6759;1;Rv3696c;1.000
MSMEG_6257;Rv3709c;;;;;Rv3709c;1.000
MSMEG_6271;Rv3710;MSMEG_6271;1;;;Rv3710;1.000
MSMEG_6280;Rv3716c;;;;;Rv3716c;1.000
MSMEG_6284;Rv3720;MSMEG_6284;2;MSMEG_6284;2;Rv3720;2.000
MSMEG_6286;Rv3722c;MSMEG_6286;2;MSMEG_6286;2;Rv3722c;1.000
;Rv3732;;;;;Rv3732;1.000
MSMEG_6322;Rv3734c;;;;;Rv3734c;1.000
MSMEG_6330;Rv3754;;;;;Rv3754;1.000
MSMEG_6337;Rv3761c;;;;;Rv3761c;1.000
MSMEG_6316;Rv3763;;;;;Rv3763;1.000
MSMEG_6353;Rv3774;;;;;Rv3774;1.000
MSMEG_6575;Rv3775;;;;;Rv3775;1.000
MSMEG_6363;Rv3778c;;;;;Rv3778c;1.000
MSMEG_6366;Rv3781;;;;;Rv3781;1.000
MSMEG_6392;Rv3800c;;;;;Rv3800c;1.000
MSMEG_6393;Rv3801c;MSMEG_6393;1;MSMEG_6393;1;Rv3801c;1.000
MSMEG_6403;Rv3808c;;;;;Rv3808c;1.000
MSMEG_6404;Rv3809c;;;;;Rv3809c;1.000
;Rv3814c;;;;;Rv3814c;1.000
MSMEG_6409;Rv3816c;;;;;Rv3816c;1.000
MSMEG_6410;Rv3818;MSMEG_6410;2;;;Rv3818;1.000
MSMEG_4728;Rv3820c;;;;;Rv3820c;1.000
MSMEG_4727;Rv3825c;;;;;Rv3825c;1.000
;Rv3833;;;;;Rv3833;1.000
MSMEG_6422;Rv3841;MSMEG_6422;2;MSMEG_6422;1;Rv3841;1.000
MSMEG_6427;Rv3846;MSMEG_6427;2;MSMEG_6427;2;Rv3846;2.000
MSMEG_6431;Rv3849;;;;;Rv3849;1.000
MSMEG_6440;Rv3854c;;;;;Rv3854c;1.000
MSMEG_6459;Rv3859c;MSMEG_6459;0;;;Rv3859c;1.000
;Rv3865;;;;;Rv3865;1.000
MSMEG_0059;Rv3868;;;;;Rv3868;1.000
;Rv3871;;;;;Rv3871;1.000
MSMEG_0081;Rv3880c;;;;;Rv3880c;1.000
MSMEG_0076;Rv3881c;;;;;Rv3881c;1.000
;Rv3899c;;;;;Rv3899c;1.000
MSMEG_6926;Rv3907c;;;;;Rv3907c;1.000
MSMEG_6945;Rv3923c;;;;;Rv3923c;1.000
MSMEG_0024;Rv0009;;;MSMEG_0024;2;;
MSMEG_0216;;;;MSMEG_0216;1;;
MSMEG_0234;Rv0198c;;;MSMEG_0234;1;;
MSMEG_0643;;MSMEG_0643;-1;MSMEG_0643;2;;
MSMEG_0702;;;;MSMEG_0702;1;;
MSMEG_0741;;;;MSMEG_0741;1;;
MSMEG_0768;Rv0390;;;MSMEG_0768;1;;
MSMEG_0777;Rv0407;MSMEG_0777;1;MSMEG_0777;1;;
MSMEG_0935;Rv0489;MSMEG_0935;1;MSMEG_0935;1;;
MSMEG_0969;Rv0524;;;MSMEG_0969;1;;
MSMEG_1028;;;;MSMEG_1028;1;;
MSMEG_1046;;;;MSMEG_1046;1;;
MSMEG_1047;;;;MSMEG_1047;1;;
MSMEG_1305;;;;MSMEG_1305;1;;
MSMEG_1399;;;;MSMEG_1399;1;;
MSMEG_1436;;MSMEG_1436;-1;MSMEG_1436;1;;
MSMEG_1439;Rv0704;MSMEG_1439;1;MSMEG_1439;1;;
MSMEG_1440;;MSMEG_1440;-1;MSMEG_1440;1;;
MSMEG_1466;Rv0715;;;MSMEG_1466;1;;
MSMEG_1467;;;;MSMEG_1467;1;;
MSMEG_1470;;;;MSMEG_1470;1;;
MSMEG_1472;;MSMEG_1472;-1;MSMEG_1472;1;;
MSMEG_1474;;MSMEG_1474;-1;MSMEG_1474;1;;
MSMEG_1513;;;;MSMEG_1513;1;;
MSMEG_1521;;;;MSMEG_1521;1;;
MSMEG_1522;Rv3459c;MSMEG_1522;-1;MSMEG_1522;2;;
MSMEG_1557;;;;MSMEG_1557;1;;
MSMEG_1603;Rv3410c;MSMEG_1603;2;MSMEG_1603;1;;
MSMEG_1634;;;;MSMEG_1634;1;;
MSMEG_1647;;;;MSMEG_1647;1;;
MSMEG_1652;Rv3340;MSMEG_1652;1;MSMEG_1652;1;;
MSMEG_1662;Rv3329;MSMEG_1662;1;MSMEG_1662;1;;
MSMEG_1665;;MSMEG_1665;1;MSMEG_1665;1;;
MSMEG_1684;;;;MSMEG_1684;1;;
MSMEG_1803;;;;MSMEG_1803;1;;
MSMEG_1878; Rv3241c;MSMEG_1878;1;MSMEG_1878;1;;
MSMEG_2072;;;;MSMEG_2072;1;;
MSMEG_2080;;;;MSMEG_2080;1;;
MSMEG_2123;;;;MSMEG_2123;1;;
MSMEG_2367;;;;MSMEG_2367;1;;
MSMEG_2379;Rv2995c;;;MSMEG_2379;2;;
MSMEG_2382;;;;MSMEG_2382;1;;
MSMEG_2408;;MSMEG_2408;2;MSMEG_2408;1;;
MSMEG_2443;Rv2901c;;;MSMEG_2443;1;;
MSMEG_2511;;;;MSMEG_2511;1;;
MSMEG_2519;;;;MSMEG_2519;1;;
MSMEG_2613;Rv2852c;;;MSMEG_2613;1;;
MSMEG_2669;;;;MSMEG_2669;1;;
MSMEG_2731;Rv2731;;;MSMEG_2731;1;;
MSMEG_2744;;;;MSMEG_2744;1;;
MSMEG_3106;;;;MSMEG_3106;1;;
MSMEG_3207;;;;MSMEG_3207;1;;
MSMEG_3255;;;;MSMEG_3255;1;;
MSMEG_3308;;;;MSMEG_3308;1;;
MSMEG_3461;;MSMEG_3461;1;MSMEG_3461;2;;
MSMEG_3478;;;;MSMEG_3478;1;;
MSMEG_3507;;;;MSMEG_3507;1;;
MSMEG_3881;Rv2089c;MSMEG_3881;1;MSMEG_3881;1;;
MSMEG_3894;;;;MSMEG_3894;1;;
MSMEG_3895;;;;MSMEG_3895;1;;
MSMEG_3950;Rv2026c;MSMEG_3950;2;MSMEG_3950;2;;
MSMEG_4121;;;;MSMEG_4121;1;;
MSMEG_4276;Rv2210c;MSMEG_4276;2;MSMEG_4276;1;;
MSMEG_4278;;;;MSMEG_4278;1;;
MSMEG_4281;;;;MSMEG_4281;1;;
MSMEG_4306;Rv2229c;;;MSMEG_4306;1;;
MSMEG_4313;;;;MSMEG_4313;1;;
MSMEG_4362;;MSMEG_4362;-1;MSMEG_4362;1;;
MSMEG_4401;;;;MSMEG_4401;1;;
MSMEG_4474;;MSMEG_4474;-1;MSMEG_4474;1;;
MSMEG_4476;;;;MSMEG_4476;1;;
MSMEG_4504;Rv2373c;;;MSMEG_4504;1;;
MSMEG_4530;;;;MSMEG_4530;2;;
MSMEG_4533;;;;MSMEG_4533;1;;
MSMEG_4674;Rv2462c;;;MSMEG_4674;1;;
MSMEG_4742;;;;MSMEG_4742;1;;
MSMEG_4755;;;;MSMEG_4755;1;;
MSMEG_4891;Rv2428;MSMEG_4891;2;MSMEG_4891;2;;
MSMEG_4921;;;;MSMEG_4921;1;;
MSMEG_4939;;;;MSMEG_4939;1;;
MSMEG_4954;Rv1297;MSMEG_4954;-1;MSMEG_4954;2;;
MSMEG_5015;;;;MSMEG_5015;1;;
MSMEG_5087;Rv1205;;;MSMEG_5087;1;;
MSMEG_5136;;;;MSMEG_5136;1;;
MSMEG_5222;;;;MSMEG_5222;1;;
MSMEG_5239;;;;MSMEG_5239;1;;
MSMEG_5243;;;;MSMEG_5243;1;;
MSMEG_5249;;MSMEG_5249;2;MSMEG_5249;2;;
MSMEG_5258;;MSMEG_5258;1;MSMEG_5258;2;;
MSMEG_5335;;;;MSMEG_5335;2;;
MSMEG_5336;;;;MSMEG_5336;1;;
MSMEG_5415;Rv1023;MSMEG_5415;1;MSMEG_5415;1;;
MSMEG_5431;;;;MSMEG_5431;2;;
MSMEG_5442;;;;MSMEG_5442;1;;
MSMEG_5512;Rv0958;MSMEG_5512;1;MSMEG_5512;1;;
MSMEG_5524; Rv0952;MSMEG_5524;1;MSMEG_5524;1;;
MSMEG_5538;;MSMEG_5538;1;MSMEG_5538;1;;
MSMEG_5612;;;;MSMEG_5612;1;;
MSMEG_5639;Rv0905;MSMEG_5639;1;MSMEG_5639;1;;
MSMEG_5707;Rv2619c;MSMEG_5707;-1;MSMEG_5707;1;;
MSMEG_5715;;;;MSMEG_5715;1;;
MSMEG_5727;;MSMEG_5727;1;MSMEG_5727;1;;
MSMEG_5733;;MSMEG_5733;1;MSMEG_5733;1;;
MSMEG_5830;Rv0798c;MSMEG_5830;-1;MSMEG_5830;1;;
MSMEG_5832;;;;MSMEG_5832;1;;
MSMEG_6008;;;;MSMEG_6008;2;;
MSMEG_6091;;;;MSMEG_6091;1;;
MSMEG_6114;Rv3628;;;MSMEG_6114;1;;
MSMEG_6235;;;;MSMEG_6235;1;;
MSMEG_6247;;;;MSMEG_6247;2;;
MSMEG_6256;;;;MSMEG_6256;1;;
MSMEG_6398;Rv3804c;MSMEG_6398;-1;MSMEG_6398;1;;
MSMEG_6518;;MSMEG_6518;2;MSMEG_6518;2;;
MSMEG_6636;Rv3846;MSMEG_6636;1;MSMEG_6636;1;;
MSMEG_6746;;;;MSMEG_6746;1;;
MSMEG_6933;Rv3913;MSMEG_6933;1;MSMEG_6933;1;;
MSMEG_0314;;MSMEG_0314;2;;;;
MSMEG_0456;;MSMEG_0456;0;;;;
MSMEG_0457;;MSMEG_0457;2;;;;
MSMEG_0765;;MSMEG_0765;-1;;;;
MSMEG_0825;;MSMEG_0825;-1;;;;
MSMEG_0906;Rv0465c;MSMEG_0906;-1;;;;
MSMEG_0919;;MSMEG_0919;-1;;;;
MSMEG_1012;;MSMEG_1012;1;;;;
MSMEG_1013;;MSMEG_1013;-1;;;;
MSMEG_1068;;MSMEG_1068;-1;;;;
MSMEG_1242;;MSMEG_1242;1;;;;
MSMEG_1367;;MSMEG_1367;-1;;;;
MSMEG_1523;;MSMEG_1523;-1;;;;
MSMEG_1543;;MSMEG_1543;0;;;;
MSMEG_1679;;MSMEG_1679;-1;;;;
MSMEG_1843;;MSMEG_1843;2;;;;
MSMEG_2006;;MSMEG_2006;-1;;;;
MSMEG_2271;;MSMEG_2271;-1;;;;
MSMEG_2308;;MSMEG_2308;1;;;;
MSMEG_2326;;MSMEG_2326;-1;;;;
MSMEG_2389;;MSMEG_2389;1;;;;
MSMEG_2437;;MSMEG_2437;-1;;;;
MSMEG_2449;;MSMEG_2449;1;;;;
MSMEG_2594;;MSMEG_2594;-1;;;;
MSMEG_2898;;MSMEG_2898;-1;;;;
MSMEG_3030;;MSMEG_3030;1;;;;
MSMEG_3061;;MSMEG_3061;-1;;;;
MSMEG_3217;Rv1609;MSMEG_3217;2;;;;
MSMEG_3265;;MSMEG_3265;1;;;;
MSMEG_3309;;MSMEG_3309;-1;;;;
MSMEG_3532;;MSMEG_3532;-1;;;;
MSMEG_3625;;MSMEG_3625;1;;;;
MSMEG_3627;;MSMEG_3627;-1;;;;
MSMEG_3861;;MSMEG_3861;-1;;;;
MSMEG_3952;;MSMEG_3952;1;;;;
MSMEG_3995;;MSMEG_3995;2;;;;
MSMEG_3996;;MSMEG_3996;1;;;;
MSMEG_4029;;MSMEG_4029;-1;;;;
MSMEG_4042;;MSMEG_4042;-1;;;;
MSMEG_4084;;MSMEG_4084;-1;;;;
MSMEG_4301;;MSMEG_4301;1;;;;
MSMEG_4497;Rv2368c;MSMEG_4497;-1;;;;
MSMEG_4563;;MSMEG_4563;-1;;;;
MSMEG_4624;;MSMEG_4624;-1;;;;
MSMEG_4625;Rv2442c;MSMEG_4625;-1;;;;
MSMEG_4646;;MSMEG_4646;0;;;;
MSMEG_4668;;MSMEG_4668;1;;;;
MSMEG_4692;Rv2468c;MSMEG_4692;2;;;;
MSMEG_4756;;MSMEG_4756;1;;;;
MSMEG_4918;;MSMEG_4918;-1;;;;
MSMEG_5132;Rv1165;MSMEG_5132;-1;;;;
MSMEG_5199;;MSMEG_5199;1;;;;
MSMEG_5838;;MSMEG_5838;-1;;;;
MSMEG_5933;;MSMEG_5933;-1;;;;
MSMEG_5939;;MSMEG_5939;0;;;;
MSMEG_6031;;MSMEG_6031;2;;;;
MSMEG_6159;Rv3648c;MSMEG_6159;2;;;;
MSMEG_6242;;MSMEG_6242;1;;;;
MSMEG_6263;;MSMEG_6263;1;;;;
MSMEG_6338;;MSMEG_6338;-1;;;;
MSMEG_6351;;MSMEG_6351;1;;;;
MSMEG_6391;;MSMEG_6391;0;;;;
MSMEG_6458;;MSMEG_6458;1;;;;
MSMEG_6483;;MSMEG_6483;-1;;;;
MSMEG_6519;;MSMEG_6519;-1;;;;
MSMEG_6535;Rv0120c;MSMEG_6535;1;;;;
MSMEG_6590;;MSMEG_6590;-1;;;;
MSMEG_6630;;MSMEG_6630;2;;;;
MSMEG_6740;;MSMEG_6740;1;;;;
MSMEG_6761;;MSMEG_6761;-1;;;;
MSMEG_6772;;MSMEG_6772;-1;;;;
